DATEMONTHINT,STATION,RIDERS_PER_WEEKDAY,,
201106,Columbia Heights,12628.1,,
201106,Congress Heights,2771.5,,
201106,Court House,7866.2,,
201106,Crystal City,15672.3,,
201106,Deanwood,1853.3,,
201106,Dunn Loring,5750.2,,
201106,Dupont Circle,24335.1,,
201106,East Falls Church,4405.5,,
201106,Eastern Market,6549.8,,
201106,Eisenhower Avenue,2282.3,,
201106,Farragut North,25219.4,,
201106,Farragut West,23877.7,,
201106,Federal Center SW,6646.3,,
201106,Federal Triangle,11776.7,,
201106,Foggy Bottom,24520.5,,
201106,Forest Glen,2464.8,,
201106,Fort Totten,7434,,
201106,Franconia-Springfield,10444.2,,
201106,Friendship Heights,10177.6,,
201106,Gallery Place-Chinatown,28632.1,,
201106,Georgia Avenue-Petworth,6080.5,,
201106,Glenmont,6082.5,,
201106,Greenbelt,7594.9,,
201106,Grosvenor,6479.6,,
201106,Huntington,9679.3,,
201106,Judiciary Square,10246.2,,
201106,King St-Old Town,10053.9,,
201106,L'Enfant Plaza,23366.8,,
201106,Landover,2482.7,,
201106,Largo Town Center,5383.5,,
201106,McPherson Square,17641.5,,
201106,Medical Center,6352.2,,
201106,Metro Center,31305.5,,
201106,Minnesota Avenue,3232.5,,
201106,Morgan Blvd.,1786.3,,
201106,Mt. Vernon Square-UDC,4116.8,,
201106,Navy Yard-Ballpark,10260.3,,
201106,Naylor Road,3115.4,,
201106,New Carrollton,10520.5,,
201106,NoMa-Gallaudet U,7725.4,,
201106,Pentagon,17411.2,,
201106,Pentagon City,17859.5,,
201106,Potomac Avenue,4052.7,,
201106,Prince George's Plaza,5541.6,,
201106,Reagan Washington National Airport,6677.5,,
201106,Rhode Island Avenue,5129,,
201106,Rockville,5083,,
201106,Rosslyn,18176.6,,
201106,Shady Grove,14644.2,,
201106,Shaw-Howard University,4358.9,,
201106,Silver Spring,14030.3,,
201106,Smithsonian,16265.8,,
201106,Southern Avenue,5906.6,,
201106,Stadium-Armory,2776.7,,
201106,Suitland,6650.3,,
201106,Takoma,6582.2,,
201106,Tenleytown-AU,7130.9,,
201106,Twinbrook,4996.1,,
201106,U Street-Cardozo,7268.9,,
201106,Union Station,35378.5,,
201106,Van Dorn Street,4080.9,,
201106,Van Ness-UDC,7464.5,,
201106,Vienna,14838.9,,
201106,Virginia Square-GMU,4200.3,,
201106,Waterfront,4438,,
201106,West Falls Church,11467,,
201106,West Hyattsville,3931,,
201106,Wheaton,4643.3,,
201106,White Flint,4455,,
201106,Woodley Park-Zoo,8832.5,,
201107,Addison Road,3691.3,,
201107,Anacostia,7445.3,,
201107,Archives-Navy Memorial,10705,,
201107,Arlington Cemetery,2525.4,,
201107,Ballston,12453.4,,
201107,Benning Road,3210.2,,
201107,Bethesda,10972.6,,
201107,Braddock Road,4698.3,,
201107,Branch Avenue,7151.1,,
201107,Brookland,6568.1,,
201107,Capitol Heights,2163.2,,
201107,Capitol South,11348.7,,
201107,Cheverly,1608.4,,
201107,Clarendon,4668.5,,
201107,Cleveland Park,4716,,
201107,College Park-U of MD,5329.7,,
201107,Columbia Heights,12422.4,,
201107,Congress Heights,2748.8,,
201107,Court House,7675,,
201107,Crystal City,15352.4,,
201107,Deanwood,1882,,
201107,Dunn Loring,5708.3,,
201107,Dupont Circle,24318.9,,
201107,East Falls Church,4378.4,,
201107,Eastern Market,6314.9,,
201107,Eisenhower Avenue,2319.9,,
201107,Farragut North,24242.5,,
201107,Farragut West,22934,,
201107,Federal Center SW,6653.9,,
201107,Federal Triangle,12048.6,,
201107,Foggy Bottom,24556.9,,
201107,Forest Glen,2422.5,,
201107,Fort Totten,7449.5,,
201107,Franconia-Springfield,10414.3,,
201107,Friendship Heights,9934.3,,
201107,Gallery Place-Chinatown,29965.8,,
201107,Georgia Avenue-Petworth,5966.1,,
201107,Glenmont,6013.4,,
201107,Greenbelt,7532.5,,
201107,Grosvenor,6001.6,,
201107,Huntington,9463.4,,
201107,Judiciary Square,10064.9,,
201107,King St-Old Town,9756.6,,
201107,L'Enfant Plaza,23373.7,,
201107,Landover,2438,,
201107,Largo Town Center,5391.8,,
201107,McPherson Square,17539.8,,
201107,Medical Center,6154.5,,
201107,Metro Center,30426.8,,
201107,Minnesota Avenue,3008.3,,
201107,Morgan Blvd.,1868.5,,
201107,Mt. Vernon Square-UDC,4407.4,,
201107,Navy Yard-Ballpark,10424.8,,
201107,Naylor Road,3073.2,,
201107,New Carrollton,10509.2,,
201107,NoMa-Gallaudet U,7839.1,,
201107,Pentagon,17283.2,,
201107,Pentagon City,17955,,
201107,Potomac Avenue,4025.4,,
201107,Prince George's Plaza,5450.3,,
201107,Reagan Washington National Airport,6709.4,,
201107,Rhode Island Avenue,5073.3,,
201107,Rockville,5047.3,,
201107,Rosslyn,18172,,
201107,Shady Grove,14477.6,,
201107,Shaw-Howard University,4458.8,,
201107,Silver Spring,13609.6,,
201107,Smithsonian,17974.4,,
201107,Southern Avenue,5821,,
201107,Stadium-Armory,2978.2,,
201107,Suitland,6605.5,,
201107,Takoma,6423,,
201107,Tenleytown-AU,6759.7,,
201107,Twinbrook,4703.8,,
201107,U Street-Cardozo,7247.6,,
201107,Union Station,35116.8,,
201107,Van Dorn Street,4045.5,,
201107,Van Ness-UDC,7129.2,,
201107,Vienna,14838.2,,
201107,Virginia Square-GMU,4056.2,,
201107,Waterfront,4486.5,,
201107,West Falls Church,11206.6,,
201107,West Hyattsville,3845.2,,
201107,Wheaton,4515.4,,
201107,White Flint,4285.7,,
201107,Woodley Park-Zoo,8858.1,,
201108,Addison Road,3717.9,,
201108,Anacostia,7148.6,,
201108,Archives-Navy Memorial,9456.6,,
201108,Arlington Cemetery,1872.2,,
201108,Ballston,11566.8,,
201108,Benning Road,2994.9,,
201108,Bethesda,10115.2,,
201108,Braddock Road,4214.6,,
201108,Branch Avenue,6837.7,,
201108,Brookland,6179.5,,
201108,Capitol Heights,2049.9,,
201108,Capitol South,7951.8,,
201108,Cheverly,1522.5,,
201108,Clarendon,4414.1,,
201108,Cleveland Park,4401,,
201108,College Park-U of MD,4569.8,,
201108,Columbia Heights,11912,,
201108,Congress Heights,2627,,
201108,Court House,7228.3,,
201108,Crystal City,14110.4,,
201108,Deanwood,1732.8,,
201108,Dunn Loring,5354.7,,
201108,Dupont Circle,21080.2,,
201108,East Falls Church,4080.1,,
201108,Eastern Market,5779.2,,
201108,Eisenhower Avenue,2006.3,,
201108,Farragut North,22139.7,,
201108,Farragut West,21265.5,,
201108,Federal Center SW,6233.7,,
201108,Federal Triangle,10372.3,,
201108,Foggy Bottom,21198.2,,
201108,Forest Glen,2299.2,,
201108,Fort Totten,7185.2,,
201108,Franconia-Springfield,9551.5,,
201108,Friendship Heights,9040.5,,
201108,Gallery Place-Chinatown,26433.2,,
201108,Georgia Avenue-Petworth,5618,,
201108,Glenmont,5794.5,,
201108,Greenbelt,7146.6,,
201108,Grosvenor,5589,,
201108,Huntington,8880.4,,
201108,Judiciary Square,8986.4,,
201108,King St-Old Town,8891.7,,
201108,L'Enfant Plaza,21420.5,,
201108,Landover,2416.5,,
201108,Largo Town Center,5052.5,,
201108,McPherson Square,16089.8,,
201108,Medical Center,5819.7,,
201108,Metro Center,27892.4,,
201108,Minnesota Avenue,2848.3,,
201108,Morgan Blvd.,2005.8,,
201108,Mt. Vernon Square-UDC,3878.7,,
201108,Navy Yard-Ballpark,9539,,
201108,Naylor Road,3059.7,,
201108,New Carrollton,10052.7,,
201108,NoMa-Gallaudet U,7204.2,,
201108,Pentagon,16825,,
201108,Pentagon City,16191.9,,
201108,Potomac Avenue,3739.1,,
201108,Prince George's Plaza,5277,,
201108,Reagan Washington National Airport,6281,,
201108,Rhode Island Avenue,4917.5,,
201108,Rockville,4765.7,,
201108,Rosslyn,16474.4,,
201108,Shady Grove,13798.3,,
201108,Shaw-Howard University,4447,,
201108,Silver Spring,12958.7,,
201108,Smithsonian,14189.2,,
201108,Southern Avenue,5696.2,,
201108,Stadium-Armory,2464,,
201108,Suitland,6387.7,,
201108,Takoma,5881.7,,
201108,Tenleytown-AU,6487.1,,
201108,Twinbrook,4518.5,,
201108,U Street-Cardozo,6463.3,,
201108,Union Station,30981.7,,
201108,Van Dorn Street,3730,,
201108,Van Ness-UDC,6670.9,,
201108,Vienna,14012.2,,
201108,Virginia Square-GMU,3877,,
201108,Waterfront,4188.7,,
201108,West Falls Church,10601.9,,
201108,West Hyattsville,3792.6,,
201108,Wheaton,4320.4,,
201108,White Flint,3965.4,,
201108,Woodley Park-Zoo,7613.9,,
201109,Addison Road,3726.9,,
201109,Anacostia,7634.8,,
201109,Archives-Navy Memorial,8963.1,,
201109,Arlington Cemetery,1058.7,,
201109,Ballston,12055.3,,
201109,Benning Road,3158.1,,
201109,Bethesda,10654.3,,
201109,Braddock Road,4383.9,,
201109,Branch Avenue,6762.8,,
201109,Brookland,7834.1,,
201109,Capitol Heights,2119.6,,
201109,Capitol South,8450,,
201109,Cheverly,1558.3,,
201109,Clarendon,4593.2,,
201109,Cleveland Park,4590.1,,
201109,College Park-U of MD,5045.3,,
201109,Columbia Heights,12636.9,,
201109,Congress Heights,2930.5,,
201109,Court House,7541.8,,
201109,Crystal City,14205.9,,
201109,Deanwood,1836.7,,
201109,Dunn Loring,5352.7,,
201109,Dupont Circle,21930.7,,
201109,East Falls Church,4135.4,,
201109,Eastern Market,6069.7,,
201109,Eisenhower Avenue,2015.4,,
201109,Farragut North,23861.6,,
201109,Farragut West,22082.7,,
201109,Federal Center SW,6320,,
201109,Federal Triangle,9789.5,,
201109,Foggy Bottom,22881.9,,
201109,Forest Glen,2388,,
201109,Fort Totten,7624.2,,
201109,Franconia-Springfield,9268.5,,
201109,Friendship Heights,9435.4,,
201109,Gallery Place-Chinatown,25794.1,,
201109,Georgia Avenue-Petworth,6080.7,,
201109,Glenmont,5854.3,,
201109,Greenbelt,7003.8,,
201109,Grosvenor,5812.7,,
201109,Huntington,9018.7,,
201109,Judiciary Square,9616,,
201109,King St-Old Town,8804.7,,
201109,L'Enfant Plaza,21028,,
201109,Landover,2508.2,,
201109,Largo Town Center,5004.4,,
201109,McPherson Square,16457.8,,
201109,Medical Center,6593,,
201109,Metro Center,27898.6,,
201109,Minnesota Avenue,3148.5,,
201109,Morgan Blvd.,2000,,
201109,Mt. Vernon Square-UDC,3569.4,,
201109,Navy Yard-Ballpark,8051.5,,
201109,Naylor Road,3155.1,,
201109,New Carrollton,10031.4,,
201109,NoMa-Gallaudet U,7710.6,,
201109,Pentagon,17472.1,,
201109,Pentagon City,16085.1,,
201109,Potomac Avenue,3877.9,,
201109,Prince George's Plaza,5368.3,,
201109,Reagan Washington National Airport,6032.1,,
201109,Rhode Island Avenue,5227,,
201109,Rockville,4932.1,,
201109,Rosslyn,16434.6,,
201109,Shady Grove,13854.7,,
201109,Shaw-Howard University,5300.7,,
201109,Silver Spring,13518.7,,
201109,Smithsonian,10698.3,,
201109,Southern Avenue,5945,,
201109,Stadium-Armory,3098,,
201109,Suitland,6472,,
201109,Takoma,6172.4,,
201109,Tenleytown-AU,8279.7,,
201109,Twinbrook,4670.1,,
201109,U Street-Cardozo,6898.9,,
201109,Union Station,33233.9,,
201109,Van Dorn Street,3658.8,,
201109,Van Ness-UDC,7343.5,,
201109,Vienna,13923.8,,
201109,Virginia Square-GMU,4008,,
201109,Waterfront,4267.4,,
201109,West Falls Church,10854.2,,
201109,West Hyattsville,3824,,
201109,Wheaton,4365,,
201109,White Flint,4249.9,,
201109,Woodley Park-Zoo,7000.2,,
201110,Addison Road,3456.7,,
201110,Anacostia,7678.4,,
201110,Archives-Navy Memorial,9268.9,,
201110,Arlington Cemetery,1217.1,,
201110,Ballston,12273.3,,
201110,Benning Road,3277.8,,
201110,Bethesda,10974.2,,
201110,Braddock Road,4571.3,,
201110,Branch Avenue,6852.9,,
201110,Brookland,7829.1,,
201110,Capitol Heights,2125.5,,
201110,Capitol South,8637.7,,
201110,Cheverly,1557.9,,
201110,Clarendon,4781,,
201110,Cleveland Park,4776.9,,
201110,College Park-U of MD,5143.4,,
201110,Columbia Heights,12672.1,,
201110,Congress Heights,2940.2,,
201110,Court House,7717.1,,
201110,Crystal City,14649.1,,
201110,Deanwood,1887.5,,
201110,Dunn Loring,5356.3,,
201110,Dupont Circle,22897.3,,
201110,East Falls Church,4264.2,,
201110,Eastern Market,6290.4,,
201110,Eisenhower Avenue,2090,,
201110,Farragut North,24298.7,,
201110,Farragut West,22748.4,,
201110,Federal Center SW,6435.3,,
201110,Federal Triangle,10087.7,,
201110,Foggy Bottom,23343.6,,
201110,Forest Glen,2403.6,,
201110,Fort Totten,7629.9,,
201110,Franconia-Springfield,9509.8,,
201110,Friendship Heights,9917.8,,
201110,Gallery Place-Chinatown,26199.8,,
201110,Georgia Avenue-Petworth,6156.5,,
201110,Glenmont,5858.6,,
201110,Greenbelt,7034.1,,
201110,Grosvenor,5895.1,,
201110,Huntington,9186.3,,
201110,Judiciary Square,9830.8,,
201110,King St-Old Town,9122.1,,
201110,L'Enfant Plaza,21615,,
201110,Landover,2507.6,,
201110,Largo Town Center,5006.2,,
201110,McPherson Square,17218.2,,
201110,Medical Center,6700.5,,
201110,Metro Center,29438.6,,
201110,Minnesota Avenue,3271.3,,
201110,Morgan Blvd.,1860.6,,
201110,Mt. Vernon Square-UDC,4942,,
201110,Navy Yard-Ballpark,6299.9,,
201110,Naylor Road,3162.2,,
201110,New Carrollton,10139.6,,
201110,NoMa-Gallaudet U,7929.7,,
201110,Pentagon,17943.8,,
201110,Pentagon City,16591.2,,
201110,Potomac Avenue,4040.7,,
201110,Prince George's Plaza,5427.3,,
201110,Reagan Washington National Airport,6549.7,,
201110,Rhode Island Avenue,5357.1,,
201110,Rockville,4970.8,,
201110,Rosslyn,17151.3,,
201110,Shady Grove,14081.4,,
201110,Shaw-Howard University,5294,,
201110,Silver Spring,13714.7,,
201110,Smithsonian,11107.4,,
201110,Southern Avenue,6038.8,,
201110,Stadium-Armory,3607.7,,
201110,Suitland,6531.1,,
201110,Takoma,6273.3,,
201110,Tenleytown-AU,8516.3,,
201110,Twinbrook,4718.2,,
201110,U Street-Cardozo,6836,,
201110,Union Station,33959.6,,
201110,Van Dorn Street,3738.3,,
201110,Van Ness-UDC,7494.2,,
201110,Vienna,14013,,
201110,Virginia Square-GMU,4060.5,,
201110,Waterfront,4244.7,,
201110,West Falls Church,11098,,
201110,West Hyattsville,3936.8,,
201110,Wheaton,4526.7,,
201110,White Flint,4362.6,,
201110,Woodley Park-Zoo,7632,,
201111,Addison Road,3578.7,,
201111,Anacostia,7343.8,,
201111,Archives-Navy Memorial,8821.1,,
201111,Arlington Cemetery,723.2,,
201111,Ballston,11851.2,,
201111,Benning Road,3207.3,,
201111,Bethesda,10664.8,,
201111,Braddock Road,4324.6,,
201111,Branch Avenue,6537,,
201111,Brookland,7357.4,,
201111,Capitol Heights,2097,,
201111,Capitol South,7838.3,,
201111,Cheverly,1502.3,,
201111,Clarendon,4604.4,,
201111,Cleveland Park,4546,,
201111,College Park-U of MD,4834.3,,
201111,Columbia Heights,12422.8,,
201111,Congress Heights,2858.6,,
201111,Court House,7420.6,,
201111,Crystal City,13397.5,,
201111,Deanwood,1787.5,,
201111,Dunn Loring,5128.4,,
201111,Dupont Circle,21557.9,,
201111,East Falls Church,4097.3,,
201111,Eastern Market,5927.1,,
201111,Eisenhower Avenue,1911.5,,
201111,Farragut North,23914.6,,
201111,Farragut West,21747.3,,
201111,Federal Center SW,6116.8,,
201111,Federal Triangle,9348.9,,
201111,Foggy Bottom,22182,,
201111,Forest Glen,2380.2,,
201111,Fort Totten,7370.5,,
201111,Franconia-Springfield,9080.3,,
201111,Friendship Heights,9631.2,,
201111,Gallery Place-Chinatown,26981,,
201111,Georgia Avenue-Petworth,6026.6,,
201111,Glenmont,5696.2,,
201111,Greenbelt,6883.7,,
201111,Grosvenor,5784.3,,
201111,Huntington,8680.9,,
201111,Judiciary Square,9470.6,,
201111,King St-Old Town,8488,,
201111,L'Enfant Plaza,20702.3,,
201111,Landover,2422.2,,
201111,Largo Town Center,4823.3,,
201111,McPherson Square,16414.9,,
201111,Medical Center,6496.1,,
201111,Metro Center,28060.8,,
201111,Minnesota Avenue,3055,,
201111,Morgan Blvd.,1794.5,,
201111,Mt. Vernon Square-UDC,4436.9,,
201111,Navy Yard-Ballpark,5960.6,,
201111,Naylor Road,3051.5,,
201111,New Carrollton,9716.8,,
201111,NoMa-Gallaudet U,7498.1,,
201111,Pentagon,17079.9,,
201111,Pentagon City,15945.6,,
201111,Potomac Avenue,3719.4,,
201111,Prince George's Plaza,5263.5,,
201111,Reagan Washington National Airport,6198.7,,
201111,Rhode Island Avenue,5190.4,,
201111,Rockville,4842,,
201111,Rosslyn,16392.4,,
201111,Shady Grove,13792.2,,
201111,Shaw-Howard University,4958,,
201111,Silver Spring,13024,,
201111,Smithsonian,10080.3,,
201111,Southern Avenue,5811.5,,
201111,Stadium-Armory,2926.5,,
201111,Suitland,6261.6,,
201111,Takoma,5988.3,,
201111,Tenleytown-AU,8037.3,,
201111,Twinbrook,4625.8,,
201111,U Street-Cardozo,6581.9,,
201111,Union Station,32552.3,,
201111,Van Dorn Street,3539,,
201111,Van Ness-UDC,7155.6,,
201111,Vienna,13714.9,,
201111,Virginia Square-GMU,3894.6,,
201111,Waterfront,4007.2,,
201111,West Falls Church,10717.1,,
201111,West Hyattsville,3798.1,,
201111,Wheaton,4441.8,,
201111,White Flint,4286.3,,
201111,Woodley Park-Zoo,6803.9,,
201112,Addison Road,3129,,
201112,Anacostia,7024.6,,
201112,Archives-Navy Memorial,8450.7,,
201112,Arlington Cemetery,662.5,,
201112,Ballston,10883.7,,
201112,Benning Road,3009.6,,
201112,Bethesda,9977.6,,
201112,Braddock Road,4046.5,,
201112,Branch Avenue,6245,,
201112,Brookland,6107.4,,
201112,Capitol Heights,2006.9,,
201112,Capitol South,6709.7,,
201112,Cheverly,1424.6,,
201112,Clarendon,4429.6,,
201112,Cleveland Park,4359.9,,
201112,College Park-U of MD,4092.1,,
201112,Columbia Heights,11889.7,,
201112,Congress Heights,2735.7,,
201112,Court House,6819,,
201112,Crystal City,11817.4,,
201112,Deanwood,1703.3,,
201112,Dunn Loring,4762.9,,
201112,Dupont Circle,19758.8,,
201112,East Falls Church,3876,,
201112,Eastern Market,5631.2,,
201112,Eisenhower Avenue,1755.1,,
201112,Farragut North,22235.7,,
201112,Farragut West,20381.5,,
201112,Federal Center SW,5723.5,,
201112,Federal Triangle,9124.7,,
201112,Foggy Bottom,19535.3,,
201112,Forest Glen,2229.8,,
201112,Fort Totten,6945.8,,
201112,Franconia-Springfield,8723,,
201112,Friendship Heights,9553.1,,
201112,Gallery Place-Chinatown,27010.2,,
201112,Georgia Avenue-Petworth,5670,,
201112,Glenmont,5498.3,,
201112,Greenbelt,6507.1,,
201112,Grosvenor,5431.5,,
201112,Huntington,8199.1,,
201112,Judiciary Square,8515.8,,
201112,King St-Old Town,7868.5,,
201112,L'Enfant Plaza,19091.5,,
201112,Landover,2256.9,,
201112,Largo Town Center,4583.9,,
201112,McPherson Square,15283,,
201112,Medical Center,5700.1,,
201112,Metro Center,28313.4,,
201112,Minnesota Avenue,2794.2,,
201112,Morgan Blvd.,1683.3,,
201112,Mt. Vernon Square-UDC,3421.7,,
201112,Navy Yard-Ballpark,5513.2,,
201112,Naylor Road,2948.2,,
201112,New Carrollton,9110.4,,
201112,NoMa-Gallaudet U,6946.1,,
201112,Pentagon,15978.2,,
201112,Pentagon City,16490.5,,
201112,Potomac Avenue,3619.4,,
201112,Prince George's Plaza,5175.2,,
201112,Reagan Washington National Airport,5345.1,,
201112,Rhode Island Avenue,4976.4,,
201112,Rockville,4484.2,,
201112,Rosslyn,14227,,
201112,Shady Grove,13069,,
201112,Shaw-Howard University,4122,,
201112,Silver Spring,12150.4,,
201112,Smithsonian,9687.7,,
201112,Southern Avenue,5521.6,,
201112,Stadium-Armory,2802.3,,
201112,Suitland,5919.3,,
201112,Takoma,5471.9,,
201112,Tenleytown-AU,6530,,
201112,Twinbrook,4328.8,,
201112,U Street-Cardozo,6292.3,,
201112,Union Station,30028.8,,
201112,Van Dorn Street,3328.5,,
201112,Van Ness-UDC,6162.1,,
201112,Vienna,12909,,
201112,Virginia Square-GMU,3507.9,,
201112,Waterfront,3884.6,,
201112,West Falls Church,9768.1,,
201112,West Hyattsville,3675,,
201112,Wheaton,4338.9,,
201112,White Flint,3937.2,,
201112,Woodley Park-Zoo,6535.4,,
201201,Addison Road,3515,,
201201,Anacostia,7309.4,,
201201,Archives-Navy Memorial,8603.9,,
201201,Arlington Cemetery,372.6,,
201201,Ballston,11804.4,,
201201,Benning Road,3084.5,,
201201,Bethesda,10402.8,,
201201,Braddock Road,4334.2,,
201201,Branch Avenue,6437.4,,
201201,Brookland,7441.9,,
201201,Capitol Heights,2078.1,,
201201,Capitol South,7671.7,,
201201,Cheverly,1480,,
201201,Clarendon,4747.6,,
201201,Cleveland Park,4488.5,,
201201,College Park-U of MD,4166.3,,
201201,Columbia Heights,12283.9,,
201201,Congress Heights,2859.9,,
201201,Court House,7411.4,,
201201,Crystal City,12954.8,,
201201,Deanwood,1769.5,,
201201,Dunn Loring,4918.8,,
201201,Dupont Circle,20765.4,,
201201,East Falls Church,4007.2,,
201201,Eastern Market,5980.8,,
201201,Eisenhower Avenue,1830.4,,
201201,Farragut North,24494.4,,
201201,Farragut West,21898.1,,
201201,Federal Center SW,6086.9,,
201201,Federal Triangle,9113.9,,
201201,Foggy Bottom,20700.5,,
201201,Forest Glen,2392.8,,
201201,Fort Totten,7138.4,,
201201,Franconia-Springfield,8786.1,,
201201,Friendship Heights,9274.7,,
201201,Gallery Place-Chinatown,27351.4,,
201201,Georgia Avenue-Petworth,5963.8,,
201201,Glenmont,5712.1,,
201201,Greenbelt,6520,,
201201,Grosvenor,5728.2,,
201201,Huntington,8277,,
